_H:	$word	$phones
_D:	"accede"	"aa_k.'s_ee_d%b"
_D:	"accelerando"	"aa_k.~s_e_l.uh.'r_aa_n.d_uh_uu%dc"
_D:	"accelerant"	"aa_k.'s_e_l.uh_r.uh_n_t%a"
_D:	"accelerate"	"aa_k.'s_e_l.uh.~r_e_i_t%b"
_D:	"acceleratingly"	"aa_k.'s_e_l.uh.r_e_i.t_i_ng_l_i%d"
_D:	"acceleration"	"aa_k.~s_e_l.uh.'r_e_i.sh_uh_n%a"
_D:	"accelerative"	"aa_k.'s_e_l.uh.~r_uh.t_i_v%c"
_D:	"accelerator"	"aa_k.'s_e_l.uh.~r_e_i.t_uh_r%a"
_D:	"acceleratory"	"aa_k.'s_e_l.uh_r.e_i.~t_uh_r.i%j"
_D:	"accelerometer"	"aa_k.~s_e_l.uh.'r_o_m.i.t_uh_r%a"
_D:	"accent"	"'aa_k.s_uh_n_t%ab"
_D:	"accent/n"	"'aa_k.s_e_n_t%j"
_D:	"accentor"	"aa_k.'s_e_n.t_uh_r%a"
_D:	"accentuable"	"aa_k.'s_e_n.ch_uu.uh.b_uh_l%c"
_D:	"accentual"	"aa_k.'s_e_n.ch_uu.uh_l%c"
_D:	"accentually"	"aa_k.'s_e_n.ch_uu.uh.l_i%d"
_D:	"accentuate"	"aa_k.'s_e_n.ch_uu.~e_i_t%b"
_D:	"accentuation"	"aa_k.~s_e_n.ch_u.'e_i.sh_uh_n%a"
_D:	"accentuator"	"aa_k.'s_e_n.ch_u.~e_i.t_uh_r%a"
_D:	"accent/v"	"aa_k.'s_e_n_t%j"
_D:	"accept"	"aa_k.'s_e_p_t%b"
_D:	"acceptable"	"aa_k.'s_e_p.t_uh.b_uh_l%c"
_D:	"acceptably"	"aa_k.'s_e_p.t_uh.b_l_i%d"
_D:	"acceptance"	"aa_k.'s_e_p.t_uh_n_s%a"
_D:	"acceptancy"	"aa_k.'s_e_p.t_uh_n.s_i%a"
_D:	"acceptant"	"aa_k.'s_e_p.t_uh_n_t%c"
_D:	"acceptation"	"~aa_k.s_e_p.'t_e_i.sh_uh_n%a"
_D:	"accepted"	"aa_k.'s_e_p.t_i_d%c"
_D:	"acceptedly"	"aa_k.'s_e_p.t_i_d.l_i%d"
_D:	"acceptee"	"~aa_k.s_e_p.'t_ee%a"
_D:	"accepter"	"aa_k.'s_e_p.t_uh_r%a"
_D:	"acceptingly"	"aa_k.'s_e_p.t_i_ng_l_i%d"
_D:	"acceptor"	"aa_k.'s_e_p.t_uh_r%a"
_D:	"access"	"'aa_k.s_e_s%a"
_D:	"accessary"	"aa_k.'s_e_s.uh.r_i%ac"
_D:	"accessible"	"aa_k.'s_e_s.i.b_uh_l%c"
_D:	"accessibly"	"aa_k.'s_e.s_i.b_l_i%d"
_D:	"accession"	"aa_k.'s_e_sh.uh_n%ab"
_D:	"accessorial"	"~aa_k.s_e.'s_aw_r.i.uh_l%c"
_D:	"accessorius"	"~aa_k.s_e.'s_aw_r.i.uh_s%a"
_D:	"accessorize"	"aa_k.'s_e_s.uh.~r_ah_i_z%b"
_D:	"accessory"	"aa_k.'s_e_s.uh.r_i%ac"
_D:	"accidence"	"'aa_k.s_i.d_uh_n_s%a"
_D:	"accident"	"'aa_k.s_i.d_uh_n_t%a"
_D:	"accidental"	"~aa_k.s_i.'d_e_n.t_uh_l%ca"
_D:	"accidentalism"	"~aa_k.s_i.'d_e_n.~t_uh_l_i_z.uh_m%a"
_D:	"accidentally"	"~aa_k.s_i.'d_e_n.t_uh.l_i%d"
_D:	"accidie"	"'aa_k.s_i.d_i%a"
_D:	"accipiter"	"aa_k.'s_i_p.i.t_uh_r%a"
_D:	"accipitral"	"aa_k.'s_i_p.i.t_r_uh_l%c"
_D:	"accipitrine"	"aa_k.'s_i_p.i.t_r_ee_n%c"
_D:	"acclaim"	"uh.'k_l_e_i_m%ba"
_D:	"acclaimer"	"uh.'k_l_e_i.m_uh_r%ca"
_D:	"acclamation"	"~aa_k.l_uh.'m_e_i.sh_uh_n%a"
_D:	"acclamatory"	"uh.'k_l_aa_m.uh.~t_r_i%c"
_D:	"acclimate"	"uh.'k_l_ah_i.m_uh_t%b"
_D:	"acclimation"	"~aa_k.l_i.'m_e_i.sh_uh_n%a"
_D:	"acclimatise"	"uh.'k_l_ah_i.m_uh.~t_ah_i_z%b"
_D:	"acclimatize"	"uh.'k_l_ah_i.m_uh.~t_ah_i_z%b"
_D:	"acclivity"	"uh.'k_l_i_v.i.t_i%a"
_D:	"acclivous"	"uh.'k_l_ah_i.v_uh_s%c"
_D:	"accolade"	"~aa_k.uh.'l_e_i_d%a"
_D:	"accoladed"	"~aa_k.uh.'l_e_i.d_i_d%c"
_D:	"accolated"	"'aa_k.uh.~l_e_i.t_i_d%c"
_D:	"accommodate"	"uh.'k_o_m.uh.~d_e_i_t%b"
_D:	"accommodating"	"uh.'k_o_m.uh.~d_e_i.t_i_ng%b"
_D:	"accommodatingly"	"uh.'k_o_m.uh.~d_e_i.t_i_ng.l_i%d"
_D:	"accommodation"	"uh.~k_o_m.uh.'d_e_i.sh_uh_n%a"
_D:	"accommodative"	"uh.'k_o_m.uh.~d_e_i.t_i_v%c"
_D:	"accommodativeness"	"uh.'k_o_m.uh.~d_e_i.t_i_v.n_e_s%a"
_D:	"accompanied"	"uh.'k_a_m.p_uh.n_i_d%b"
_D:	"accompaniment"	"uh.'k_a_m.p_uh.n_i.m_uh_n_t%a"
_D:	"accompanist"	"uh.'k_a_m.p_uh.n_i_s_t%a"
_D:	"accompany"	"uh.'k_a_m.p_uh.n_i%b"
_D:	"accompanyist"	"uh.'k_a_m.p_uh.n_ee.i_s_t%a"
_D:	"accompli"	"aa.k_aw_n.'p_l_i%j"
_D:	"accomplice"	"uh.'k_a_m.p_l_i_s%a"
_D:	"accomplish"	"uh.'k_a_m.p_l_i_sh%b"
_D:	"accomplished"	"uh.'k_a_m.p_l_i_sh_t%c"
_D:	"accomplisher"	"uh.'k_a_m.p_l_i.sh_uh_r%ca"
_D:	"accomplishment"	"uh.'k_a_m.p_l_i_sh.m_e_n_t%a"
_D:	"accompt"	"uh.'k_o_m_p_t%ab"
_D:	"accord"	"uh.'k_aw_r_d%ba"
_D:	"accordance"	"uh.'k_aw_r.d_uh_n_s%a"
_D:	"accordant"	"uh.'k_aw_r.d_uh_n_t%c"
_D:	"accordantly"	"uh.'k_aw_r.d_uh_n_t.l_i%d"
_D:	"accordatura"	"uh.~k_aw_r.d_ar.'t_u_r.uh%a"
_D:	"according"	"uh.'k_aw_r.d_i_ng%c"
_D:	"accordingly"	"uh.'k_aw_r.d_i_ng.l_i%d"
_D:	"accordion"	"uh.'k_aw_r.d_ee.uh_n%ac"
_D:	"accost"	"uh.'k_o_s_t%ba"
_D:	"accosted"	"uh.'k_o.s_t_i_d%c"
_D:	"accouchement"	"aa.k_uu_sh.'m_o_n_t%a"
_D:	"accoucheur"	"aa.k_uu.'sh_er_r%a"
_D:	"accoucheuse"	"aa.k_uu.'sh_er_z%a"
_D:	"account"	"uh.'k_ah_uu_n_t%ab"
_D:	"accountable"	"uh.'k_ah_u_n_t.uh.b_ll%c"
_D:	"accountableness"	"uh.'k_ah_uu_n.t_uh.b_uh_l.n_e_s%a"
_D:	"accountably"	"uh.'k_ah_uu_n.t_uh.b_l_i%d"
_D:	"accountancy"	"uh.'k_ah_uu_n.t_uh_n.s_i%a"
_D:	"accountant"	"uh.'k_ah_uu_n.t_uh_n_t%a"
_D:	"accounting"	"uh.'k_ah_uu_n.t_i_ng%a"
_D:	"accouplement"	"uh.'k_a_p.uh_l.m_uh_n_t%a"
_D:	"accoutrement"	"uh.'k_uu.t_r_uh.m_o_n_t%j"
_D:	"accra"	"'aa_k.r_uh%a"
_D:	"accredit"	"uh.'k_r_e_d.i_t%b"
_D:	"accrescent"	"uh.'k_r_e_s.uh_n_t%c"
_D:	"accrete"	"uh.'k_r_ee_t%bc"
_D:	"accretion"	"uh.'k_r_ee.sh_uh_n%a"
_D:	"accroach"	"uh.'k_r_uh_uu_ch%b"
_D:	"accrual"	"uh.'k_r_uu.uh_l%a"
_D:	"accrue"	"uh.'k_r_uu%b"
_D:	"acculturate"	"uh.'k_a_l.ch_uh.~r_e_i_t%b"
_D:	"acculturation"	"uh.~k_a_l.ch_uh.'r_e_i.sh_uh_n%a"
_D:	"acculturationist"	"uh.~k_a_l.ch_uh.'r_e_i.sh_uh.n_i_s_t%a"
_D:	"acculturize"	"uh.'k_a_l.ch_uh.~r_ah_i_z%b"
_D:	"accumbent"	"uh.'k_a_m.b_uh_n_t%c"
_D:	"accumulate"	"uh.'k_y_uu.m_y_uh.~l_e_i_t%b"
_D:	"accumulation"	"uh.~k_y_uu.m_y_uh.'l_e_i.sh_uh_n%a"
_D:	"accumulative"	"uh.'k_y_uu.m_y_uh.~l_uh.t_i_v%c"
_D:	"accumulatively"	"uh.'k_y_uu.m_y_uh.~l_uh.t_i_v.l_i%d"
_D:	"accumulativeness"	"uh.'k_y_uu.m_y_uh.~l_uh.t_i_v.n_e_s%a"
_D:	"accumulator"	"uh.'k_y_uu.m_y_uh.~l_e_i.t_uh_r%a"
_D:	"accuracy"	"'aa_k.y_uh_r.uh.s_i%a"
_D:	"accurate"	"'aa_k.y_u_r.uh_t%c"
_D:	"accurately"	"'aa_k.y_uh_r.uh_t.l_i%d"
_D:	"accurateness"	"'aa_k.y_u_r.uh_t.n_e_s%a"
_D:	"accursed"	"uh.'k_er_r.s_i_d%c"
_D:	"accursedly"	"uh.'k_er_r.s_uh_d.l_i%d"
_D:	"accusal"	"uh.'k_y_uu.z_uh_l%j"
_D:	"accusation"	"~aa_k.y_u.'z_e_i.sh_uh_n%a"
_D:	"accusatival"	"uh.~k_y_u.z_uh.'t_ah_i.v_uh_l%c"
_D:	"accusative"	"uh.'k_y_uu.z_uh.t_i_v%ca"
_D:	"accusatively"	"uh.'k_y_uu.z_uh.t_i_v.l_i%d"
_D:	"accusatorial"	"uh.~k_y_u.z_uh.'t_aw_r.i.uh_l%c"
_D:	"accusatorially"	"uh.~k_y_u.z_uh.'t_aw_r.i.uh.l_i%d"
_D:	"accusatory"	"uh.'k_y_uu.z_uh.~t_uh_r.i%c"
_D:	"accuse"	"uh.'k_y_uu_z%b"
_D:	"accused"	"uh.'k_y_uu_z_d%b"
_D:	"accusingly"	"uh.'k_y_uu_z.i_ng_l_i%d"
_D:	"accustom"	"uh.'k_a_s.t_uh_m%b"
_D:	"accustomed"	"uh.'k_a_s.t_uh_m_d%c"
_D:	"accustomedly"	"uh.'k_a_s.t_uh_m_d.l_i%d"
_D:	"accustomedness"	"uh.'k_a_s.t_uh_m_d.n_e_s%a"
_D:	"ace"	"'e_i_s%abc"
_D:	"acedia"	"uh.'s_ee.d_ee.uh%a"
_D:	"acenesthesia"	"~e_i.s_ee.n_uh_s.'th_ee.z_i_uh%a"
_D:	"acentric"	"e_i.'s_e_n.t_r_i_k%c"
_D:	"acephalous"	"e_i.'s_e_f.uh.l_uh_s%c"
_D:	"acequia"	"uh.'s_e_i.k_i_uh%a"
_D:	"acerate"	"'aa_s.uh.'r_e_i_t%c"
_D:	"acerb"	"uh.'s_er_r_b%c"
_D:	"acerbate"	"'aa_s.uh_r.~b_e_i_t%bc"
_D:	"acerbate/aj"	"uh.'s_er_r.b_uh_t%j"
_D:	"acerbate/v"	"'aa_s.uh_r.~b_e_i_t%j"
_D:	"acerbic"	"uh.'s_er_r.b_i_k%j"
_D:	"acerbically"	"uh.'s_er_b.i.k_l_i%d"
_D:	"acerbity"	"uh.'s_er_r.b_i.t_i%a"
_D:	"acero"	"aa.'s_e_uh_r.uh_uu%j"
_D:	"acerose"	"aa_s.uh.'r_uh_uu_z%c"
_D:	"acerous"	"'aa.s_uh_r.uh_s%c"
_D:	"acervate"	"'aa.s_uh_r.v_e_i_t%c"
_D:	"acervately"	"uh.'s_er_r.v_uh_t.l_i%d"
_D:	"acervulus"	"uh.'s_er_r.v_y_u.l_uh_s%a"
_D:	"acescent"	"uh.'s_e_s.uh_n_t%c"
_D:	"acesodyne"	"uh.'s_e_s.uh.~d_ah_i_n%c"
_D:	"acesodynous"	"~aa_s.uh.'s_o_d.i_n_uh_s%c"
_D:	"acestoma"	"~aa_s.i.'s_t_uh_uu.m_uh%a"
_D:	"acetabuliform"	"~aa_s.uh.'t_aa_b.y_uh.l_i.~f_aw_r_m%c"
_D:	"acetabulum"	"~aa_s.i.'t_aa_b.y_uh.l_uh_m%a"
_D:	"acetal"	"'aa_s.i.~t_aa_l%a"
_D:	"acetaldehyde"	"~aa_s.uh.'t_aa_l.d_uh.~h_ah_i_d%a"
_D:	"acetaldol"	"'aa_s.uh.~t_aa_l.d_o_l%a"
_D:	"acetamid"	"~aa.'s_e_t_uh.m.i_d%j"
_D:	"acetamide"	"~aa.'s_e_t.uh.m_ah_i_d%a"
_D:	"acetanilid"	"~aa.s_i.'t_aa_n.uh_l_i_d%j"
_D:	"acetanilide"	"~aa.s_i.'t_aa_n.uh.l_ah_i_d%a"
_D:	"acetanisidine"	"~aa_s.e.t_uh.'n_i_s.uh.~d_ee_n%a"
_D:	"acetate"	"'aa_s.i.~t_e_i_t%a"
_D:	"acetation"	"~aa_s.i.'t_e_i.sh_uh_n%a"
_D:	"acetazolamide"	"~aa_s.i.t_uh.'z_uh_uu.l_uh.~m_ah_i_d%a"
_D:	"acetic"	"uh.'s_ee.t_i_k%c"
_D:	"acetified"	"aa.'s_e.t_i.f_ah_i_d%bc"
_D:	"acetifier"	"aa.'s_e.t_i.f_ah_i_uh_r%ca"
_D:	"acetify"	"uh.'s_e_t.i.~f_ah_i%b"
_D:	"acetimeter"	"~aa_s.i.'t_i_m.i.t_uh_r%a"
_D:	"acetimetric"	"~aa_s.i.t_i.'m_e.t_r_i_k%c"
_D:	"acetin"	"'aa_s.i.t_i_n%a"
_D:	"acetobacter"	"uh.~s_ee.t_uh_u.'b_aa_k.t_uh_r%a"
_D:	"acetoin"	"uh.'s_e_t.uh_uu.i_n%a"
_D:	"acetometer"	"~aa_s.i.'t_o_m.i.t_uh_r%a"
_D:	"acetometric"	"~aa_s.i.t_uh.'m_e.t_r_i_k%j"
_D:	"acetone"	"'aa_s.i.~t_uh_uu_n%a"
_D:	"acetonic"	"~aa_s.i.'t_o_n.i_k%c"
_D:	"acetonitrile"	"~aa_s.e.t_uh_uu.'n_ah_i.t_r_ah_i_l%a"
_D:	"acetophenetidin"	"~aa_s.i.t_uh_uu.f_uh.'n_e_t.i.d_i_n%a"
_D:	"acetophenetidine"	"~aa_s.i.t_uh_uu.f_uh.'n_e_t.i.~d_ee_n%j"
_D:	"acetophenone"	"~aa_s.i.t_uh_uu.f_uh.'n_uh_uu_n%a"
_D:	"acetose"	"'aa_s.i.~t_uh_uu_s%j"
_D:	"acetostearin"	"~aa_s.i.t_uh_uu.'s_t_ee.uh.r_i_n%a"
_D:	"acetous"	"'aa_s.i.t_uh_s%c"
_D:	"acetum"	"uh.'s_ee.t_uh_m%a"
_D:	"acetyl"	"uh.'s_ee_t.i_l%c"
_D:	"acetylaminobenzene"	"uh.~s_ee_t.uh_l.uh.~m_ee.n_uh_uu.'b_e_n.z_ee_n%a"
_D:	"acetylate"	"uh.'s_e_t.i_l_e_i_t%b"
_D:	"acetylcholinic"	"aa.s_e.t_ah_i_l.k_o.'l_i.n_i_k%c"
_D:	"acetylene"	"uh.'s_e_t.~uh_l_ee_n%a"
_D:	"acetylenic"	"uh.~s_e_t.'uh_l_e_n.i_k%c"
_D:	"acetylenogen"	"uh.~s_e_t.'uh_l_ee.n_uh.j_uh_n%a"
_D:	"acetylic"	"~aa_s.i.'t_i_l.i_k%c"
_D:	"acetylide"	"uh.'s_e_t.~i_l_ah_i_d%a"
_D:	"acetylize"	"uh.'s_e_t.i.l_ah_i_z%b"
_D:	"acetylmethylcarbinol"	"uh.~s_ee_t.i_l.~m_e_th.i_l.'k_ar_r.b_i.~n_uh_uu_l%a"
_D:	"acey"	"'e_i.s_i%j"
_D:	"achalasia"	"~aa_k.uh.'l_e_i.zh_uh%a"
_D:	"achar"	"uh.'ch_ar_r%a"
_D:	"ache"	"'e_i_k%ba"
_D:	"achech"	"aa.'ch_e_k%a"
_D:	"acheilary"	"uh.'k_ah_i.l_uh.r_i%c"
_D:	"achene"	"e_i.'k_ee_n%a"
_D:	"achenial"	"e_i_k.'e.n_i.uh_l%c"
_D:	"achier"	"'e_i_k_ee.uh_r%j"
_D:	"achieve"	"uh.'ch_ee_v%b"
_D:	"achieved"	"uh.'ch_ee_v_d%b"
_D:	"achievement"	"uh.'ch_ee_v.m_uh_n_t%a"
_D:	"achilary"	"uh.'k_ah_i.l_uh.r_i%c"
_D:	"achimenes"	"uh.'k_i_m.uh.~n_ee_z%j"
_D:	"achingly"	"'e_i_k.i_ng.l_i%d"
_D:	"achkan"	"'aa_ch.k_uh_n%a"
_D:	"achlamydate"	"e_i.'k_l_aa_m.i.~d_e_i_t%c"
_D:	"achlamydeous"	"~aa_k.l_uh.'m_i_d.i.uh_s%c"
_D:	"achlorhydria"	"~e_i.k_l_aw_r.'h_ah_i.d_r_i.uh%a"
_D:	"achlorhydric"	"e_i.k_l_aw_r.'h_ah_i.d_r_i_k%c"
_D:	"achlorophyllous"	"e_i.~k_l_aw_r.uh.'f_i_l.uh_s%c"
_D:	"acholia"	"e_i.'k_uh_uu.l_i.uh%a"
_D:	"acholous"	"e_i.'k_uh_uu.l_uh_s%j"
_D:	"acholuria"	"~aa_k.uh.'l_y_u_r.i.uh%a"
_D:	"achondrite"	"e_i.'k_o_n.d_r_ah_i_t%a"
_D:	"achondritic"	"~e_i.k_o_n.'d_r_i_t.i_k%c"
_D:	"achondroplasia"	"e_i.~k_o_n.d_r_uh.'p_l_e_i.zh_uh%a"
_D:	"achondroplastic"	"e_i.~k_o_n.d_r_uh.'p_l_aa_s.t_i_k%c"
_D:	"achroite"	"'aa_k.r_uh_uu.~ah_i_t%a"
_D:	"achromat"	"'aa_k.r_uh.~m_aa_t%a"
_D:	"achromate"	"'e_i_k.r_uh_uu.~m_e_i_t%a"
_D:	"achromatic"	"~e_i_k.r_uh.'m_aa_t.i_k%c"
_D:	"achromatically"	"e_i_k_r_uh.'m_aa.t_i.k_uh.l_i%d"
_D:	"achromaticity"	"~e_i_k.r_uh_uu.m_uh.'t_i_s.i.t_i%a"
_D:	"achromatin"	"e_i.'k_r_uh_uu.m_uh.t_i_n%a"
_D:	"achromatise"	"uh.'k_r_uh_uu.m_uh.~t_ah_i_z%b"
_D:	"achromatism"	"e_i.'k_r_uh_uu.m_uh.~t_i_z.uh_m%a"
_D:	"achromatize"	"e_i.'k_r_uh_uu.m_uh.~t_ah_i_z%b"
_D:	"achromatophil"	"~e_i.k_r_uh.'m_aa_t.uh.f_i_l%ca"
_D:	"achromatophilia"	"~e_i.k_r_uh.~m_aa_t.uh.'f_i_l.i.uh%a"
_D:	"achromatophilic"	"~e_i.k_r_uh.~m_aa_t.uh.'f_i_l.i_k%j"
_D:	"achromatous"	"e_i.'k_r_uh_uu.m_uh.t_uh_s%c"
_D:	"achromic"	"e_i.'k_r_uh_uu.m_i_k%c"
_D:	"achronychous"	"uh.'k_r_o_n.uh.k_uh_s%c"
_D:	"acicula"	"uh.'s_i_k.y_u.l_uh%a"
_D:	"acicular"	"uh.'s_i_k.y_uh.l_uh_r%c"
_D:	"acicularity"	"uh.~s_i_k.y_uh.'l_aa_r.i.t_i%a"
_D:	"acicularly"	"uh.'s_i_k.y_u.l_uh_r.l_i%d"
_D:	"aciculate"	"uh.'s_i_k.y_u.l_e_i_t%c"
_D:	"aciculum"	"uh.'s_i_k.y_u.l_uh_m%a"
_D:	"acid"	"'aa_s.i_d%ac"
_D:	"acidemia"	"~aa_s.i.'d_ee.m_ee.uh%a"
_D:	"acidic"	"uh.'s_i_d.i_k%c"
_D:	"acidified"	"uh.'s_i.d_i.f_ah_i_d%bc"
_D:	"acidifier"	"uh.'s_i.d_i.f_ah_i_uh_r%ca"
_D:	"acidify"	"uh.'s_i_d.i.~f_ah_i%b"
_D:	"acidimeter"	"~aa_s.i.'d_i_m.i.t_uh_r%a"
_D:	"acidimetric"	"~aa_s.i.d_i.'m_e.t_r_i_k%c"
_D:	"acidimetry"	"~aa_s.i.'d_i_m.i.t_r_i%a"
_D:	"acidity"	"uh.'s_i_d.i.t_i%a"
_D:	"acidize"	"'aa_s.i.~d_ah_i_z%b"
_D:	"acidly"	"'aa_s.i_d.l_i%d"
_D:	"acidogenic"	"~aa_s.i.d_uh_uu.'j_e_n.i_k%c"
_D:	"acidolysis"	"~aa_s.i.'d_o_l.i.s_i_s%a"
_D:	"acidophil"	"'aa_s.i.d_uh.~f_i_l%ca"
_D:	"acidophile"	"'aa_s.i.d_uh_uu.~f_ah_i_l%j"
_D:	"acidophilic"	"~aa_s.i.d_uh_uu.'f_i_l.i_k%c"
_D:	"acidophilus"	"~aa_s.i.'d_o_f.uh.l_uh_s%j"
_D:	"acidosis"	"~aa_s.i.'d_uh_uu.s_i_s%a"
_D:	"acidotic"	"~aa_s.i.'d_o_t.i_k%c"
_D:	"acidulant"	"uh.'s_i_j.u.l_uh_n_t%a"
_D:	"acidulate"	"uh.'s_i_j.u.~l_e_i_t%b"
_D:	"acidulent"	"uh.'s_i_j.u.l_uh_n_t%ac"
_D:	"acidulous"	"uh.'s_i_j.u.l_uh_s%c"
_D:	"aciduric"	"~aa_s.i.'d_y_u_r.i_k%c"
_D:	"acidy"	"'aa_s.i.d_i%c"
_D:	"acierate"	"'aa_s.i.uh.~r_e_i_t%b"
_D:	"aciform"	"'aa_s.i.~f_aw_r_m%c"
_D:	"acinaceous"	"~aa_s.i.'n_e_i.sh_uh_s%c"
_D:	"acinacifoliate"	"uh.~s_i_n.uh.s_i.'f_uh_uu.l_ee.i_t%j"
_D:	"acinacifolious"	"uh.~s_i_n.uh.s_i.'f_uh_uu.l_ee.uh_s%c"
_D:	"acinaciform"	"~aa_s.i.'n_aa_s.i.~f_aw_r_m%c"
_D:	"acinarious"	"~aa_s.i.'n_e_uh_r.i.uh_s%c"
_D:	"acinic"	"uh.'s_i_n.i_k%c"
_D:	"aciniform"	"uh.'s_i_n.i.~f_aw_r_m%c"
_D:	"acinose"	"'aa_s.i.~n_uh_uu_s%j"
_D:	"acinous"	"'aa_s.i.n_uh_s%c"
_D:	"acinus"	"'aa_s.i.n_uh_s%a"
_D:	"ackerly"	"'aa.k_uh_r.l_i%d"
_D:	"ackerman"	"'aa.k_uh_r.m_uh_n%ac"
_D:	"ackey"	"'aa_k.i%a"
_D:	"ackley"	"'aa.k_l_i%ca"
_D:	"acknowledge"	"aa_k.'n_o_l.i_j%b"
_D:	"acknowledgeable"	"aa_k.'n_o.l_i.j_uh_b_u_l%c"
_D:	"acknowledgedly"	"aa_k.'n_o.l_i.j_uh_d.l_i%d"
_D:	"acknowledgment"	"aa_k.'n_o_l.i_j.m_uh_n_t%a"
_D:	"ackton"	"'aa_k.t_uh_n%a"
_D:	"acleistocardia"	"uh.'k_l_ah_i.s_t_uh.'k_ar_r.d_ee.uh%a"
_D:	"acmatic"	"aa_k.'m_aa_t.i_k%j"
_D:	"acme"	"'aa_k.m_i%a"
_D:	"acmesthesia"	"~aa_k.m_i_s.'th_ee.zh_uh%a"
_D:	"acmite"	"'aa_k.m_ah_i_t%a"
_D:	"acne"	"'aa_k.n_i%a"
_D:	"acnemia"	"aa_k.'n_ee.m_i.uh%a"
_D:	"acnode"	"'aa_k.n_uh_uu_d%a"
_D:	"acoasm"	"'aa_k.uh_uu.~aa_z.uh_m%a"
_D:	"acock"	"uh.'k_o_k%dc"
_D:	"acockbill"	"uh.'k_o_k.~b_i_l%c"
_D:	"acocotl"	"'aa_k.uh.~k_o_t.uh_l%a"
_D:	"acoelomate"	"e_i.'s_ee.l_uh.~m_e_i_t%c"
_D:	"acoelomatous"	"~e_i.s_ee.'l_o_m.uh.t_uh_s%j"
_D:	"acoelous"	"e_i.'s_ee.l_uh_s%c"
_D:	"acoenaesthesia"	"~e_i.s_ee.n_uh_s.'th_ee.zh_uh%a"
_D:	"acold"	"uh.'k_uh_uu_ll_d%c"
_D:	"acolyte"	"'aa_k.uh.~l_ah_i_t%a"
_D:	"aconite"	"'aa_k.uh.~n_ah_i_t%a"
_D:	"aconitic"	"~aa_k.uh.'n_i_t.i_k%c"
_D:	"acorn"	"'e_i.k_aw_r_n%a"
_D:	"acosmism"	"e_i.'k_o_z.m_i_z.uh_m%a"
_D:	"acotyledon"	"~e_i.~k_o_t.'uh_l_ee_d.uh_n%a"
_D:	"acoustic"	"uh.'k_uu.s_t_i_k%ca"
_D:	"acoustically"	"uh.'k_uu.s_t_i.k_l_i%d"
_D:	"acoustician"	"~aa_k.u.'s_t_i_sh.uh_n%a"
_D:	"acoustics"	"uh.'k_uu.s_t_i_k_s%a"
_D:	"acquaint"	"uh.'k_w_e_i_n_t%b"
_D:	"acquaintance"	"uh.'k_w_e_i_n.t_uh_n_s%a"
_D:	"acquainted"	"uh.'k_w_e_i_n.t_i_d%c"
_D:	"acquaintedness"	"uh.'k_w_e_i_n.t_i_d.n_e_s%a"
_D:	"acquest"	"uh.'k_w_e_s_t%a"
_D:	"acquiesce"	"~aa_k.w_ee.'e_s%b"
_D:	"acquiescence"	"~aa_k.w_ee.'e_s.uh_n_s%a"
_D:	"acquiescent"	"~aa_k.w_ee.'e_s.uh_n_t%c"
_D:	"acquiescently"	"aa.'k_w_ee.e_s.uh.n_t.l_i%d"
_D:	"acquire"	"uh.'k_w_ah_i_uh_r%b"
_D:	"acquirement"	"uh.'k_w_ah_i_uh_r.m_uh_n_t%a"
_D:	"acquisition"	"~aa_k.w_i.'z_i_sh.uh_n%a"
_D:	"acquisitive"	"uh.'k_w_i_z.i.t_i_v%c"
_D:	"acquisitively"	"uh.'k_w_i_z.i.t_i_v.l_i%d"
_D:	"acquisitiveness"	"uh.'k_w_i_z.i.t_i_v.n_e_s%a"
_D:	"acquit"	"uh.'k_w_i_t%b"
_D:	"acquittal"	"uh.'k_w_i_t.uh_l%a"
_D:	"acquittance"	"uh.'k_w_i_t.uh_n_s%a"
_D:	"acraldehyde"	"aa.'k_r_aa_l.d_uh.~h_ah_i_d%a"
_D:	"acre"	"'e_i.k_uh_r%a"
_D:	"acreage"	"'e_i.k_uh_r.i_j%a"
_D:	"acred"	"'e_i.k_uh_r_d%c"
_D:	"acrid"	"'aa_k.r_i_d%c"
_D:	"acridine"	"'aa_k.r_i.~d_ee_n%a"
_D:	"acridity"	"uh.'k_r_i_d.i.t_i%a"
_D:	"acridly"	"'aa_k.r_i_d.l_i%d"
_D:	"acridness"	"'aa_k.r_i_d.n_e_s%a"
_D:	"acriflavine"	"~aa_k.r_uh.'f_l_e_i.v_i_n%a"
_D:	"acrimonious"	"~aa_k.r_i.'m_uh_uu.n_i.uh_s%c"
_D:	"acrimoniously"	"~aa_k.r_i.'m_uh_uu.n_i.uh_s.l_i%d"
_D:	"acrimoniousness"	"~aa_k.r_i.'m_uh_uu.n_i.uh_s.n_e_s%a"
_D:	"acrimony"	"'aa_k.r_i.m_uh.n_i%a"
_D:	"acritical"	"e_i.'k_r_i_t.i.k_uh_l%c"
_D:	"acrobacy"	"aa.'k_r_o.b_uh.s_i%c"
_D:	"acrobat"	"'aa_k.r_uh.~b_aa_t%a"
_D:	"acrobatic"	"~aa_k.r_uh.'b_aa_t.i_k%c"
_D:	"acrobatically"	"aa.k_r_uh.'b_aa.t_i.k_l_i%d"
_D:	"acrobatics"	"~aa_k.r_uh.'b_aa_t.i_k_s%a"
_D:	"acrocarpous"	"~aa_k.r_uh.'k_ar_r.p_uh_s%c"
